,title,address,price,bedroom,bathroom,floor,parking,property_id,property_face,build_year,views,area_covered,road_access,build_up_area,posted,amenities
222,"House For Sale In Godawari, Lalitpur","Sital Height, Imadol, Godawari, Lalitpur","NPR. 1,65,00,000",5,4,N/A,1,BN7273,East,2077,1.4K,0-3-0-0 Aana,13 Feet / Gravelled,2200 Aana,2 years ago,"['Wifi', 'Parking']"
223,"House For Sale On 8 Aana Land New Baneshwor : House For Sale In Baneshwor, Kathmandu","New Baneshwor, Baneshwor, Kathmandu","NPR. 8,00,00,000 Onwards",13,4,4,4,BN7221,East,2010,1.3K,0-8-0-0 Aana,14 Feet / Blacktopped,0-6-5-0 Aana,2 years ago,"['Internet', 'Solar Water', 'Water Well', 'Water Tank', 'TV Cable', 'Modular Kitchen', 'Water Supply', 'Parking', 'Garage', 'Drainage', 'Wifi', 'Lawn']"
224,"SOLD OUT : House For Sale In Imadol, Lalitpur","nearby Buddha party palace, Imadol, Lalitpur","NPR. 1,13,00,000",2,1,1.5,1,BN7208,West,2077,6.4K,0-2-3-0 Aana,13 Feet / Gravelled,700 Aana,2 years ago,"['Fencing', 'TV Cable', 'Drainage', 'Water Supply', 'Water Well', 'Parking']"
225,"House For Sale In Dhading, Dhading","Naubise, Dhading, Dhading","NPR. 30,00,000",3,1,1,0,BN7201,East,2075,752,3-4 Aana,0 Feet / Soil Stabilized,N/A Sq. Feet,2 years ago,"['Lawn', 'TV Cable', 'Internet', 'Electricity Backup', 'Wifi', 'Water Supply', 'Garden', 'Water Well', 'Parking']"
226,"A Pleasant Home For Sale In Rose Villa, Siddhartha Colony : House For Sale In Budhanilkantha, Kathmandu","Budhanilakntha, Budhanilkantha, Kathmandu","NPR. 5,80,00,000 Onwards",9,4,3,4,BN7186,East,2018,1.8K,0-7 -5-0 Aana,20 Feet / Blacktopped,3000 Sq. Feet,2 years ago,"['Maintenance', 'Kids Playground', 'Internet', 'Solar Water', 'Water Well', 'Water Tank', 'TV Cable', 'Electricity Backup', 'Modular Kitchen', 'Water Supply', 'Garden', 'CCTV', 'Parking', 'Fencing', 'Balcony', 'Garage', 'Drainage', 'Lawn', 'Wifi', 'Deck']"
227,"3BHK Modern House On Sale : House For Sale In Imadol, Lalitpur","Imadol, Imadol, Lalitpur","NPR. 1,35,00,000",3,2,2,1,BN7180,West,2015,1.5K,0-2-0-3 Aana,18 Feet / Blacktopped,N/A Aana,2 years ago,"['Balcony', 'Fencing', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well', 'Internet', 'Parking']"
228,"Commercial Building For Sale At Samakhushi : House For Sale In Samakhusi, Kathmandu","Samakhusi, Samakhusi, Kathmandu","NPR. 9,00,00,000 Onwards",31,4,5,4,BN7178,East,2018,1.3K,0-6-0-0 Aana,20 Feet / Blacktopped,8000 Sq. Feet,2 years ago,"['Internet', 'Water Tank', 'Electricity Backup', 'TV Cable', 'Wifi', 'Water Supply', 'Parking', 'Garage', 'Drainage']"
229,"Beautiful House Is On Sale. Kirtipur Bhatkepakti Ktm : House For Sale In Machhegaun, Kirtipur","Bhatkepati, Machhegaun, Kirtipur","NPR. 2,75,00,000 Onwards",6,4,N/A,1,BN7175,East,N/A,1.7K,00-07-2 Aana,13 Feet,N/A Aana,2 years ago,"['Drainage', 'Parking', 'Water Supply', 'Garden', 'TV Cable', 'Washing Machine', 'Wifi', 'Solar Water', 'Water Tank', 'Electricity Backup', 'Internet']"
230,"Commercial Building For Sale At New Buspark : House For Sale In Gongabu, Kathmandu","Gongabu, Gongabu, Kathmandu","NPR. 9,00,00,000 Onwards",31,4,5,4,BN7172,East,2017,1.2K,0-5-0-0 Aana,20 Feet / Blacktopped,11000 Sq. Feet,2 years ago,"['Internet', 'Water Tank', 'Wifi', 'TV Cable', 'CCTV', 'Garage', 'Drainage', 'Parking', 'Lawn']"
231,"House For Sale In Gongabu, Kathmandu","Na, Gongabu, Kathmandu","NPR. 3,90,00,000",18,7,6,1,BN7165,East,2075,825,4.1.2.0 Aana,20 Feet / Blacktopped,4200 Sq. Feet,2 years ago,"['Drainage', 'Balcony', 'Water Tank']"
232,"House For Sale In Maitidevi, Kathmandu","Na, Maitidevi, Kathmandu","NPR. 4,25,00,000",12,0,4,1,BN7164,East,N/A,1.2K,3.5 Aana,13 Feet / Gravelled,2800 Sq. Feet,2 years ago,"['Drainage', 'Water Supply']"
233,"House For Sale In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu","NPR. 40,00,00,000",7,7,N/A,10,BN7163,South East,N/A,2.7K,4-9-0-0 Ropani,15 Feet / Blacktopped,5000 Sq. Feet,2 years ago,"['Drainage', 'Balcony', 'Air Condition', 'Garden', 'Water Supply', 'Modular Kitchen', 'Microwave', 'Washing Machine', 'TV Cable', 'Water Well', 'Water Tank', 'Electricity Backup', 'Solar Water', 'Store Room']"
234,"House For Sale In Maitidevi, Kathmandu","Na, Maitidevi, Kathmandu","NPR. 2,75,00,000",6,6,3,1,BN7162,East,2076,1K,3 Aana,13 Feet / Gravelled,2300 Sq. Feet,2 years ago,"['Drainage', 'Balcony', 'Water Supply']"
235,"House For Sale In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu","NPR. 2,85,00,000",5,0,N/A,1,BN7156,East,2077,1K,4 Aana,14 Feet / Gravelled,2300 Sq. Feet,2 years ago,"['Drainage', 'Balcony', 'Water Supply', 'Modular Kitchen', 'Water Tank', 'Solar Water']"
236,"House For Sale In Gairidhara, Kathmandu","Na, Gairidhara, Kathmandu","NPR. 5,00,00,000",4,5,3,3,BN7155,East,2060,1.9K,8 ana Aana,13 Feet / Blacktopped,2600 Sq. Feet,2 years ago,"['Drainage', 'Balcony', 'Water Supply', 'Modular Kitchen', 'Water Tank']"
237,"House For Sale In Narephate, Kathmandu","Narephat 35, Koteshwor, Narephate, Kathmandu","NPR. 1,90,00,000",0,0,N/A,0,BN7150,East,N/A,4.1K,0-3-2-1 Aana,0 Feet / Gravelled,N/A Aana,2 years ago,"['Balcony', 'Drainage', 'Water Supply', 'Water Well', 'Parking', 'Store Room']"
238,"Budhanilkantha Brand New Bungalow : House For Sale In Budhanilkantha, Kathmandu","na, Budhanilkantha, Kathmandu","NPR. 18,00,00,000",7,7,3,10,BN7146,East,2077,2.5K,30 Aana,15 Feet / Soil Stabilized,12-14 Aana,2 years ago,"['Lawn', 'Garage', 'Air Condition', 'Balcony', 'Garden', 'Microwave', 'Modular Kitchen', 'Washing Machine', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'CCTV', 'Electricity Backup', 'Internet', 'Kids Playground', 'Maintenance', 'Parking', 'Security Staff', 'Store Room']"
239,"House For Sale In Basantapur, Kathmandu","Naradevi kathmandu, Basantapur, Kathmandu","NPR. 1,60,00,000 N/A",7,2,N/A,0,BN7143,East,N/A,2.4K,2.5 Aana,0 Feet / Gravelled,N/A Sq. Feet,2 years ago,"['Water Supply', 'TV Cable', 'Water Tank', 'Internet', 'Washing Machine', 'Wifi', 'Parking']"
240,"Commercial Building For Sale At Kalanki Kathmandu : House For Sale In Kalanki, Kathmandu","kalanki, Kalanki, Kathmandu","NPR. 16,00,00,000 Onwards",20,5,5,10,BN7142,East,2015,1K,0-12-1-0 Aana,20 Feet / Blacktopped,15000 Sq. Feet,2 years ago,"['Internet', 'Water Tank', 'Wifi', 'TV Cable', 'CCTV', 'Water Supply', 'Garage', 'Parking', 'Drainage']"
241,"Commercial Building For Sale At Kamaladi : House For Sale In Kamaladi, Kathmandu","Kamaladi, Kamaladi, Kathmandu","NPR. 22,00,00,000 Onwards",16,4,4,12,BN7141,East,2016,2.2K,0-10-1-1 Aana,20 Feet / Blacktopped,10906 Sq. Feet,2 years ago,"['Maintenance', 'Internet', 'Electricity Backup', 'Water Tank', 'Wifi', 'TV Cable', 'Water Supply', 'Deck']"
242,"House For Sale In Golfutar, Kathmandu","Na, Golfutar, Kathmandu","NPR. 3,30,00,000",5,5,N/A,0,BN7140,West,N/A,1.2K,4.5 Aana,14 Feet / Blacktopped,2200 Sq. Feet,2 years ago,"['Drainage', 'Water Supply', 'Modular Kitchen', 'TV Cable', 'Water Well', 'Water Tank', 'Store Room']"
243,"House For Sale In Hattigauda, Kathmandu","Na, Hattigauda, Kathmandu","NPR. 2,80,00,000",3,4,3,2,BN7139,East,2075,4.9K,4.2 Aana,20 Feet / Gravelled,2000 Sq. Feet,2 years ago,"['Drainage', 'Balcony', 'Water Supply', 'Modular Kitchen', 'Water Tank', 'Water Well']"
244,"House For Sale In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu","NPR. 7,20,00,000",0,0,N/A,4,BN7138,South East,N/A,927,12 Aana,15 Feet / Blacktopped,3200 Sq. Feet,2 years ago,"['Drainage', 'Air Condition', 'Balcony', 'Garden', 'Water Supply', 'Modular Kitchen', 'Microwave', 'Washing Machine', 'Garage', 'Water Well', 'Water Tank', 'Solar Water', 'Store Room', 'Security Staff', 'Kids Playground']"
245,"House For Sale In Hattigauda, Kathmandu","Na, Hattigauda, Kathmandu","NPR. 3,34,00,000",5,5,3,2,BN7137,South West,2076,903,5 Aana,13 Feet / Gravelled,2300 Sq. Feet,2 years ago,"['Drainage', 'Water Supply', 'Garden', 'Balcony', 'Modular Kitchen', 'Washing Machine', 'Water Tank']"
246,"Commercial Complex For Sale In Samakhushi : House For Sale In Samakhusi, Kathmandu","Samakhusi, Samakhusi, Kathmandu","NPR. 14,00,00,000 Onwards",12,4,4,4,BN7134,East,2016,1.1K,0-16-0-0 Aana,20 Feet / Blacktopped,0-11-5-0 Aana,2 years ago,"['TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Electricity Backup', 'Internet', 'Parking']"
247,"House For Sale In Kapan, Kathmandu","Na, Kapan, Kathmandu","NPR. 2,35,00,000",7,6,3,1,BN7132,South,2077,2.9K,4 Aana,13 Feet / Gravelled,2300 Sq. Feet,2 years ago,"['Drainage', 'Balcony', 'Water Supply', 'Modular Kitchen']"
248,"HOUSE ON SALE Dhalpa, Ward No.04 , (Sital Basti) Kirtipur Municipality, Kathmandu. : House For Sale In Kirtipur, Kathmandu","Dhalpa-4 ( Sital Basti), Kirtipur, Kathmandu","NPR. 1,70,00,000 Onwards",6,3,3,1,BN7130,South East,2017,1.8K,0-3-3 Aana,12 Feet / Gravelled,N/A Aana,2 years ago,"['Drainage', 'Parking', 'Water Supply', 'Balcony', 'TV Cable', 'Wifi', 'Water Well', 'Water Tank', 'Internet']"
249,"House For Sale On 10 Anna Land At Tinkune : House For Sale In Tinkune, Kathmandu","Tinkune, Tinkune, Kathmandu","NPR. 6,00,00,000",6,3,2,8,BN7126,East,2005,881,0-10-0-0 Aana,14 Feet / Blacktopped,4000 Aana,2 years ago,"['Lawn', 'Garage', 'Balcony', 'Fencing', 'Garden', 'TV Cable', 'Wifi', 'Drainage', 'Solar Water', 'Water Tank', 'Water Well', 'Internet', 'Kids Playground', 'Parking']"
250,"House For Sale In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu","NPR. 3,00,00,000",5,0,3,2,BN7124,West,2077,902,4 Aana,13 Feet / Gravelled,2300 Sq. Feet,2 years ago,"['Drainage', 'Garage', 'Water Supply', 'Balcony', 'Water Tank', 'Water Well']"
251,"House For Sale In Golfutar, Kathmandu","Na, Golfutar, Kathmandu","NPR. 3,00,00,000",4,0,N/A,0,BN7123,West,N/A,729,5 Aana,15 Feet / Soil Stabilized,2500 Sq. Feet,2 years ago,"['Drainage', 'Balcony', 'Water Supply', 'Modular Kitchen']"
252,"House For Sale In Golfutar, Kathmandu","Na, Golfutar, Kathmandu","NPR. 2,60,00,000",5,5,4,1,BN7122,West,N/A,4.2K,4 Aana,15 Feet / Soil Stabilized,2500 Sq. Feet,2 years ago,"['Drainage', 'Water Supply', 'Water Well', 'Water Tank']"
253,"House For Sale In Maitidevi, Kathmandu","Na, Maitidevi, Kathmandu","NPR. 2,75,55,555",0,0,N/A,1,BN7119,East,2075,2.1K,3 Aana,13 Feet / Gravelled,2000 Sq. Feet,2 years ago,"['Drainage', 'Modular Kitchen']"
254,"House For Sale In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu","NPR. 4,10,00,000",4,0,N/A,3,BN7118,East,2073,818,8.1 Aana,14 Feet / Gravelled,3300 Sq. Feet,2 years ago,"['Drainage', 'Air Condition', 'Balcony', 'Garage', 'Water Supply', 'Garden', 'Modular Kitchen', 'Microwave', 'Washing Machine', 'Water Tank', 'Water Well', 'Solar Water', 'Store Room']"
255,"House For Sale In Baluwatar, Kathmandu","Na, Baluwatar, Kathmandu","NPR. 3,20,00,000",5,5,N/A,0,BN7117,East,2077,1K,4 Aana,9 Feet / Blacktopped,2200 Sq. Feet,2 years ago,"['Drainage', 'Balcony', 'Modular Kitchen']"
256,"House For Sale In Kapan, Kathmandu","Na, Kapan, Kathmandu","NPR. 3,10,00,000",6,6,3,2,BN7114,East,2076,490,5 Aana,13 Feet / Blacktopped,2600 Sq. Feet,2 years ago,"['Drainage', 'Balcony', 'Water Supply', 'Modular Kitchen']"
257,"Semi Commercial House For Sale At Imadol Lalitpur : House For Sale In Lalitpur, Lalitpur","Imadol, Lalitpur, Lalitpur","NPR. 5,10,00,000 Onwards",8,4,3,5,BN7113,East,2010,731,0-14-1-0 Aana,14 Feet / Blacktopped,0-11-5-0 Aana,2 years ago,"['Internet', 'Water Tank', 'Water Well', 'Solar Water', 'Wifi', 'TV Cable', 'Modular Kitchen', 'Garden', 'Water Supply', 'Parking', 'Garage', 'Drainage']"
258,"House For Sale In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu","NPR. 4,10,00,000",5,5,3,3,BN7112,South East,2076,570,7 Aana,15 Feet / Blacktopped,2800 Sq. Feet,2 years ago,"['Drainage', 'Garage', 'Water Supply', 'Garden', 'Modular Kitchen', 'Water Tank', 'Store Room']"
259,"House For Sale In Greenhill City, Mulpani, Kathmandu","Na, Greenhill city, Mulpani, Kathmandu","NPR. 4,98,00,000",5,6,3,3,BN7109,East,2075,7.4K,8 Aana,20 Feet / Blacktopped,3000 Sq. Feet,2 years ago,"['Drainage', 'Garage', 'Air Condition', 'Balcony', 'Water Supply', 'Garden', 'CCTV', 'Modular Kitchen', 'Microwave', 'Washing Machine', 'Solar Water', 'Water Well', 'Water Tank', 'Electricity Backup', 'Security Staff', 'Store Room', 'Maintenance']"
260,"House For Sale On 3.5 Ropani Land At Ravi Bhawan : House For Sale In Ravi Bhawan, Kathmandu","kalanki, Ravi Bhawan, Kathmandu","NPR. 40,00,000 per aana",11,4,4,12,BN7105,East,2064,1.4K,3-5-5-0 Aana,14 Feet / Blacktopped,8000 Aana,2 years ago,"['Lawn', 'Balcony', 'Fencing', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'Internet', 'Kids Playground', 'Maintenance', 'Parking']"
261,"House For Sale On 10 Aana Land At Khumaltar Height : House For Sale In Khumaltar, Lalitpur","Khumaltar, Khumaltar, Lalitpur","NPR. 6,00,00,000 Onwards",6,2,2,4,BN7104,North,2060,1.8K,0-10-0-0 Aana,14 Feet / Blacktopped,0-7-5-0 Aana,2 years ago,"['Kids Playground', 'Internet', 'Water Tank', 'Water Well', 'Wifi', 'TV Cable', 'Modular Kitchen', 'Parking', 'Garage', 'Drainage', 'Water Supply', 'Lawn']"
262,"House For Sale In Chapali, Kathmandu","Na, Chapali, Kathmandu","NPR. 3,55,00,000",4,0,N/A,0,BN7103,South,2077,935,5 Aana,15 Feet / Blacktopped,3000 Sq. Feet,2 years ago,"['Drainage', 'Balcony', 'Water Supply', 'Modular Kitchen']"
263,"House For Sale In Hattigauda, Kathmandu","Na, Hattigauda, Kathmandu","NPR. 3,10,00,000",6,5,3,2,BN7101,North,2075,587,5 Aana,13 Feet / Blacktopped,2400 Sq. Feet,2 years ago,"['Drainage', 'Water Supply', 'Garden', 'Modular Kitchen']"
264,"House For Sale In Golfutar, Kathmandu","Na, Golfutar, Kathmandu","NPR. 3,50,00,000",4,6,3,2,BN7100,North,2075,1.2K,7 Aana,13 Feet / Paved,3000 Sq. Feet,2 years ago,"['Drainage', 'Garage', 'Air Condition', 'Balcony', 'Water Supply', 'Garden', 'Microwave', 'Modular Kitchen', 'TV Cable', 'Washing Machine', 'Water Tank', 'Water Well', 'Solar Water', 'Store Room']"
265,"House For Sale In Baluwatar, Kathmandu","Na, Baluwatar, Kathmandu","NPR. 2,20,00,000 Onwards",0,3,N/A,1,BN7099,East,2076,3.3K,2.5 Aana,12 Feet / Blacktopped,1800 Sq. Feet,2 years ago,"['Garage', 'Drainage', 'Water Supply', 'Modular Kitchen', 'Water Tank', 'Water Well']"
266,"House For Sale On 14 Annas Of Land In Ghattekulo Kathmandu : House For Sale In Ghattekulo, Kathmandu","Ghattekulo, Ghattekulo, Kathmandu","NPR. 10,00,00,000",8,4,3,6,BN7093,East,2071,872,0-14-1-0 Aana,14 Feet / Blacktopped,0-9-5-0 Aana,2 years ago,"['Garage', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'Internet', 'Parking']"
267,"House For Sale In 7 Annas In Dallu Kathmandu : House For Sale In Dallu, Kathmandu","Dallu, Dallu, Kathmandu","NPR. 5,50,00,000",7,3,3,4,BN7091,South,2073,672,0-7-1-0 Aana,14 Feet / Blacktopped,0-5-5-0 Aana,2 years ago,"['Garage', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'Internet', 'Parking']"
268,"House For Sale At Sanobharyang Kathmandu. : House For Sale In Sanobharyang, Kathmandu","Sanobharyang, Sanobharyang, Kathmandu","NPR. 2,30,00,000 Onwards",5,3,3,3,BN7082,East,2075,886,0-3-1-0 Aana,14 Feet / Blacktopped,0-3-0-1 Aana,2 years ago,"['Internet', 'Water Tank', 'Wifi', 'Solar Water', 'TV Cable', 'Modular Kitchen', 'Water Supply', 'Parking', 'Garage', 'Drainage']"
269,"Flat System House For Sale At Chakupat Lalitpur : House For Sale In Chakupat, Lalitpur","Chakupat, Chakupat, Lalitpur","NPR. 3,50,00,000 Onwards",5,3,3,5,BN7077,South,2075,1.2K,0-4-3-0 Aana,13 Feet / Gravelled,0-4-0-1 Aana,2 years ago,"['Maintenance', 'Internet', 'Water Tank', 'Solar Water', 'Wifi', 'TV Cable', 'Modular Kitchen', 'Deck', 'Water Supply', 'Parking', 'Garage', 'Drainage']"
270,"House For Sale . : House For Sale In Mandikatar, Kathmandu","27.7464053185.3505422, Mandikatar, Kathmandu","NPR. 2,50,00,000 Onwards",7,5,3,1,BN7076,West,N/A,2K,120 Sq. Meter,13 Feet,2500 Sq. Meter,2 years ago,"['Garage', 'Balcony', 'Modular Kitchen', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Electricity Backup', 'Internet', 'Parking']"
271,"Beautiful House Is On Sale. Itahari Nepal : House For Sale In Birtamod Road, Itahari","Halgada, Birtamod Road, Itahari","NPR. 1,30,00,000 Onwards",4,2,2,1,BN7075,East,2019,2.5K,0-0-06 Dhur,20 Feet,0-0-6 Dhur,2 years ago,"['Drainage', 'Parking', 'Balcony', 'Fencing', 'Water Supply', 'Garden', 'TV Cable', 'Wifi', 'Water Tank', 'Electricity Backup', 'Internet']"
272,"Pyashi House : House For Sale In Birtamod, Birtamod","Arjundhara Municipality-06, Devi basti, Laxmipur School, Birtamod, Birtamod","NPR. 1,10,00,000",3,3,3,2,BN7070,East,2076,1.3K,0-00-10 Dhur,100 Feet / Gravelled,0-00-08 Dhur,2 years ago,"['Parking', 'Water Supply', 'Wifi', 'Internet', 'Water Tank']"
273,"House In Neplatar- Value For Money : House For Sale In Nepaltar, Kathmandu","Danda Gaon, Nepalatar, Tarakeshwor, Kathmandu, Nepaltar, Kathmandu","NPR. 2,50,00,000 Onwards",8,5,3,2,BN7054,East,N/A,1.4K,3-2-1 Aana,13 Feet,2400 Sq. Feet,2 years ago,"['Drainage', 'Parking', 'Fencing', 'Water Supply', 'Modular Kitchen', 'Solar Water', 'Wifi', 'TV Cable', 'Internet', 'Water Tank', 'Water Well']"
274,"House For Sale At Chamati, Banasthali! : House For Sale In Banasthali, Kathmandu","Chamati, Banasthali, Kathmandu","NPR. 5,00,00,000 Onwards",7,4,3,6,BN7040,East,2073,1.8K,0-9-5-0 Aana,14 Feet / Blacktopped,0-7-5-0 Aana,2 years ago,"['Internet', 'Water Tank', 'Solar Water', 'Wifi', 'TV Cable', 'Modular Kitchen', 'Parking', 'Garage', 'Drainage', 'Lawn']"
275,"Flat System House For Sale At Anamnagar : House For Sale In Anamnagar, Kathmandu","Anamnagar, Anamnagar, Kathmandu","NPR. 5,00,00,000 Onwards",12,4,N/A,7,BN7039,East,2070,1.1K,0-5-5-0 Aana,14 Feet / Blacktopped,0-4-5-0 Aana,2 years ago,"['Internet', 'Water Tank', 'Solar Water', 'Wifi', 'TV Cable', 'Modular Kitchen', 'Parking', 'Garage', 'Drainage', 'Lawn']"
276,"House For Sale Near Vinayak Colony : House For Sale In Bhaisepati, Lalitpur","Bhaisepati, Bhaisepati, Lalitpur","NPR. 2,75,00,000",5,3,2,3,BN7038,East,2018,3.5K,0-4-1-1 Aana,20 Feet / Blacktopped,1800 Aana,2 years ago,"['Garage', 'Modular Kitchen', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Internet', 'Parking']"
277,"Commercial Building For Sale At Dillibazar! : House For Sale In Dillibazar, Kathmandu","Dillibazar, Dillibazar, Kathmandu","NPR. 5,60,00,000 Onwards",20,6,6,5,BN7036,East,2074,1.7K,0-3-3-0 Aana,20 Feet / Blacktopped,0-3-0-0 Aana,2 years ago,"['Internet', 'Electricity Backup', 'TV Cable', 'Wifi', 'Water Well', 'Water Tank', 'Parking', 'Garage', 'Drainage']"
278,"Modern House For Sale @ Basundhara : House For Sale In Basundhara, Kathmandu","Basundhara, Basundhara, Kathmandu","NPR. 6,25,00,000 Onwards",8,4,3,10,BN7026,North,2075,933,0-12-0-0 Aana,20 Feet / Blacktopped,4500 Aana,2 years ago,"['Lawn', 'Garage', 'Balcony', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'Internet', 'Kids Playground', 'Parking']"
279,"New Japanese Style House For Business + Residential Purposes : House For Sale In Civil Homes, Lalitpur","Khumaltar, 15, Civil Homes, Lalitpur","NPR. 6,00,00,000",5,4,4,2,BN7022,East,2018,2.2K,5 Aana,0 Feet,3000 Aana,2 years ago,"['Garage', 'Balcony', 'Garden', 'TV Cable', 'Wifi', 'Water Supply', 'Solar Water', 'Water Tank', 'Internet', 'Maintenance', 'Parking', 'Security Staff', 'Store Room', 'Jacuzzi']"
280,"House Sale At Imadol : House For Sale In Imadol, Lalitpur","Imadol, Imadol, Lalitpur","NPR. 1,60,00,000",5,3,3,1,BN7009,East,N/A,2K,3 Aana,12 Feet / Gravelled,N/A Aana,2 years ago,"['Wifi', 'TV Cable']"
281,"Hepali Family Home For Sale : House For Sale In Golfutar, Kathmandu","Na, Golfutar, Kathmandu","NPR. 2,30,00,000",5,5,3,1,BN7006,North,2075,2.1K,3.2 Aana,33 Feet / Gravelled,N/A Aana,2 years ago,['Parking']
282,"Basundhara 5 Ana New Home : House For Sale In Basundhara, Kathmandu","Na, Basundhara, Kathmandu","NPR. 3,50,00,000",6,7,3,1,BN7005,East,2076,1.1K,5 Aana,15 Feet / Blacktopped,N/A Aana,2 years ago,['Parking']
283,"Jorpati Narantar 32 Ana Bungalow : House For Sale In Chabahil, Kathmandu","Na, Chabahil, Kathmandu","NPR. 15,00,00,000",5,6,3,4,BN7004,East,2068,2K,32 Aana,15 Feet / Blacktopped,N/A Aana,2 years ago,"['Parking', 'Lawn', 'Garage', 'Air Condition', 'Balcony', 'Fencing', 'Garden', 'Modular Kitchen', 'Microwave', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Water Supply', 'Water Well', 'Solar Water', 'Water Tank', 'Store Room']"
284,"New House On Sale @ Chandragiri, Satungal : House For Sale In Chandragiri, Kathmandu","Chandragiri-12, Chandragiri, Kathmandu","NPR. 1,29,00,000",4,3,3,1,BN6997,South,N/A,2.3K,0-2-2-0 Aana,13 Feet / Gravelled,625 Sq. Feet,2 years ago,"['Parking', 'Balcony', 'Water Supply', 'Water Well', 'Water Tank', 'Fencing']"
285,"House For Sale : House For Sale In Tokha, Kathmandu","tokha, Tokha, Kathmandu","NPR. 2,50,00,000 Onwards",7,6,3,1,BN6992,West,N/A,1.2K,0-5-2-0 Aana,18 Feet,0-3-5-0 Aana,2 years ago,"['Parking', 'Balcony', 'Garden', 'Water Supply', 'Internet', 'Store Room']"
286,"Modern Bungalow House : House For Sale In Golfutar, Kathmandu","Golfutar, Golfutar, Kathmandu","NPR. 11,00,00,000 Onwards",6,3,2,10,BN6977,East,N/A,861,0-19-2-0 Aana,20 Feet,0-14-2-0 Aana,2 years ago,"['Parking', 'Lawn', 'Garage', 'Balcony', 'Fencing', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Solar Water', 'Water Well']"
287,"Beautiful Bungalow House : House For Sale In Banasthali, Kathmandu","Banasthali, Banasthali, Kathmandu","NPR. 10,00,00,000 Onwards",5,6,3,9,BN6975,East,2074,1.7K,0-12-3-1 Aana,13 Feet / Blacktopped,0-8-3-1 Aana,2 years ago,"['Parking', 'Lawn', 'Garage', 'Balcony', 'Fencing', 'Modular Kitchen', 'Garden', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well', 'Solar Water']"
288,"Flat System House : House For Sale In Baluwatar, Kathmandu","baluwatar, Baluwatar, Kathmandu","NPR. 10,00,00,000",10,8,3.5,5,BN6971,North,2017,1.2K,0-12-3-2 Aana,20 Feet / Blacktopped,0-9-3-2 Aana,2 years ago,"['Lawn', 'Garage', 'Balcony', 'Fencing', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'Parking']"
