,title,address,price,bedroom,bathroom,floor,parking,property_id,property_face,build_year,views,area_covered,road_access,build_up_area,posted,amenities
1001,"Beautiful House : House For Sale In Sano Gaun, Lalitpur","Sanogau, Sano Gaun, Lalitpur","NPR. 2,15,00,000",5,2,2,3,BN8541,East,N/A,1.8K,0-4-0-0 Aana,20 Feet / Gravelled,N/A Aana,2 years ago,"['Balcony', 'Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank', 'Parking']"
1002,"Beautiful House : House For Sale In Nakkhu, Lalitpur","Nakkhu, Nakkhu, Lalitpur","NPR. 2,65,00,000",4,4,2.5,5,BN8540,South East,2077,1K,0-3-2-0 Aana,20 Feet / Gravelled,N/A Aana,2 years ago,"['TV Cable', 'Drainage', 'Water Supply', 'Solar Water', 'Parking']"
1003,"House For Sale In Baluwatar, Kathmandu","Na, Baluwatar, Kathmandu","NPR. 5,50,00,000 Onwards",4,5,3,2,BN8533,South East,2076,1.1K,5.1 Aana,12 Feet / Paved,2600 Sq. Feet,2 years ago,"['Drainage', 'Garage', 'Air Condition', 'Balcony', 'Parking', 'Water Supply', 'Solar Water', 'Modular Kitchen', 'Water Tank', 'Wifi', 'Washing Machine', 'Store Room']"
1004,"Beautiful House : House For Sale In Tahachal, Kathmandu","Tahachal, Tahachal, Kathmandu","NPR. 5,50,00,000",7,8,2,4,BN8532,North,N/A,2.1K,0-5-2-0 Aana,15 Feet / Concrete,N/A Aana,2 years ago,"['Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well', 'Parking', 'Store Room']"
1005,"House For Sale In Balkot, Bhaktapur","Near Omshanti, Balkot, Bhaktapur","NPR. 1,90,00,000 N/A",3,4,3,2,BN8522,North,2069,941,3 Aana,10 Feet / Soil Stabilized,N/A Sq. Feet,2 years ago,"['Garage', 'Parking', 'Balcony', 'Fencing', 'Water Supply', 'TV Cable', 'Washing Machine', 'Wifi', 'Solar Water', 'Water Tank', 'Water Well', 'Electricity Backup', 'Internet']"
1006,"House For Sale In Maharajgunj, Kathmandu","Na, Maharajgunj, Kathmandu","NPR. 35,00,00,000 Onwards",6,6,3,6,BN8521,East,2070,2.2K,32 Aana,17 Feet / Gravelled,5000 Sq. Feet,2 years ago,"['Drainage', 'Jacuzzi', 'Garage', 'Lawn', 'Air Condition', 'Balcony', 'Parking', 'Water Supply', 'Garden', 'Modular Kitchen', 'Store Room', 'Security Staff', 'Water Tank', 'Washing Machine']"
1007,"Beautiful House : House For Sale In Budhanilkantha, Kathmandu","Budanilkantha, Budhanilkantha, Kathmandu","NPR. 3,05,00,000 onward",7,4,2.5,1,BN8519,East,2077,8.3K,0-4-3-0 Aana,20 Feet / Concrete,N/A Aana,2 years ago,"['Lawn', 'Balcony', 'Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'Electricity Backup', 'Parking', 'Store Room']"
1008,"House For Sale In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu","NPR. 6,00,00,000 Onwards",5,6,3,3,BN8517,East,2077,958,8 Aana,26 Feet / Blacktopped,2700 Sq. Feet,2 years ago,"['Drainage', 'Garage', 'Parking', 'Balcony', 'Garden', 'Water Supply', 'Modular Kitchen']"
1009,"House For Sale In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu","NPR. 4,75,00,000 Onwards",5,6,3,2,BN8516,East,2077,662,6 Aana,18 Feet / Soil Stabilized,2600 Sq. Feet,2 years ago,"['Drainage', 'Garage', 'Balcony', 'Water Supply', 'Parking', 'Modular Kitchen', 'Water Tank', 'Store Room']"
1010,"House For Sale In Thaiba, Lalitpur","Godawari-14, Thaiba, Thaiba, Lalitpur","NPR. 1,75,00,000 Onwards",4,3,N/A,1,BN8508,North,2077,2.6K,3.125 Aana,20 Feet / Gravelled,1866 Sq. Feet,2 years ago,"['Lawn', 'Drainage', 'Parking', 'Balcony', 'Water Supply', 'Modular Kitchen', 'Water Well', 'Water Tank']"
1011,"House For Sale In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu","NPR. 2,70,00,000 Onwards",0,0,N/A,0,BN8503,East,N/A,2K,4 Aana,13 Feet / Gravelled,2100 Sq. Feet,2 years ago,"['Parking', 'Balcony', 'Water Supply', 'Modular Kitchen', 'Water Tank']"
1012,"Beautiful House : House For Sale In Lalitpur, Lalitpur","Nakhu, Lalitpur, Lalitpur","NPR. 3,40,00,000",5,3,3,5,BN8501,South West,N/A,1.5K,0-4-0-0 Aana,16 Feet / Gravelled,N/A Aana,2 years ago,[]
1013,"House For Sale In Jorpati, Kathmandu","Jorpati chowk, Jorpati, Kathmandu","NPR. 2,00,00,000 N/A",0,0,N/A,0,BN8499,East,N/A,725,4 aana Aana,8.5 Feet / Paved,N/A Sq. Feet,2 years ago,[]
1014,"Beautiful House : House For Sale In Chamati, Kathmandu","chamati, Chamati, Kathmandu","NPR. 3,40,00,000 onwards",6,3,2.5,5,BN8495,East,N/A,1K,0-3-2-0 Aana,20 Feet / Blacktopped,N/A Aana,2 years ago,"['Modular Kitchen', 'TV Cable', 'Drainage', 'Solar Water', 'Water Tank', 'Parking']"
1015,"Beautiful House : House For Sale In Chamati, Kathmandu","chamati, Chamati, Kathmandu","NPR. 2,15,00,000 onward",4,2,3,0,BN8494,South East,N/A,1.3K,0-2-2-1 Aana,20 Feet / Blacktopped,N/A Aana,2 years ago,"['Balcony', 'Modular Kitchen', 'Swimming Pool', 'TV Cable', 'Water Supply', 'Solar Water', 'Water Tank', 'Parking']"
1016,"Brand New House For Sell. : House For Sale In Sitapaila, Kathmandu","VDC 6 Nagarjun, Sitapaila, Kathmandu","NPR. 2,60,00,000",8,5,3,1,BN8486,West,2020,1K,0-0-0-4 Aana,14 Feet / Gravelled,0-0-0-4 Aana,2 years ago,"['Jacuzzi', 'Drainage', 'Parking', 'Balcony', 'Water Supply', 'Modular Kitchen', 'TV Cable', 'Solar Water', 'Wifi', 'Water Tank']"
