Title,Address,Price,Bedroom,Bathroom,Floors,Parking,Face,Year,Views,Area,Road,Build Area,Posted,Amenities
"Akase Dhara House : House For Sale In Kapan, Kathmandu","akase dhara, Kapan, Kathmandu",18000000,6,3,3.0,2,South,2070.0,639,0-4-3 Sq. Feet,13 Feet / Concrete,0-4-0 Sq. Feet,2 months ago,"['Parking', 'Water Tank', 'Modular Kitchen', 'Fencing', 'Fencing', 'Water Well', 'Parking', 'Electricity Backup', 'Balcony', 'Water Well', 'Balcony', 'Water Tank', 'Modular Kitchen', 'Electricity Backup']"
"Harmony Residency : House For Sale In Bhaisepati, Lalitpur","Sainbu, Bhaisepati, Lalitpur",35200000,4,4,,1,East,2020.0,209,0-5-2-0 Aana,20 Feet / Blacktopped,2380 Sq. Feet,2 months ago,"['Balcony', 'Fencing', 'TV Cable', 'Water Supply', 'Drainage', 'CCTV', 'Parking']"
"Flat : Flat For Rent In Swayambhu, Kathmandu","Kimdol, Swayambhu, Kathmandu",35000,3,2,3.0,1,East,,542,10 Aana,0 Feet,8 Aana,2 months ago,"['Parking', 'Balcony', 'Solar Water', 'Electricity Backup']"
"Harmony Residency : House For Sale In Bhaisepati, Lalitpur","Sainbu, Bhaisepati, Lalitpur",37100000,4,4,,1,West,2020.0,380,0-6-0-0 Aana,20 Feet / Blacktopped,2380 Sq. Feet,2 months ago,"['Balcony', 'TV Cable', 'Water Supply', 'Drainage', 'Parking']"
"Land For Sale At Gokarna : Land For Sale In Gokarneshwor, Kathmandu","Gokarna, Gokarneshwor, Kathmandu",1650000,0,0,,0,West,,433,22 Aana,28 Feet,N/A Aana,2 months ago,[]
"3 Flats On Rent : Flat For Rent In Imadol, Lalitpur","27.6564024, Imadol, Lalitpur",30000,3,2,4.0,1,North East,2018.0,687,8 Aana,10 Feet / Blacktopped,6 Aana,2 months ago,"['Fencing', 'Balcony', 'Modular Kitchen', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well', 'Parking']"
"Land Sale In Lele : Land For Sale In Lele, Lalitpur","lele, Lele, Lalitpur",700000,0,0,,0,East,,240,0-4-1-2 Aana,0 Feet / Paved,N/A Aana,2 months ago,[]
"Harmony Residency : House For Sale In Bhaisepati, Lalitpur","Sainbu, Bhaisepati, Lalitpur",28200000,4,4,2.0,1,North East,2020.0,3.1K,0-4-1-0 Aana,40 Feet / Blacktopped,2067 Aana,2 months ago,"['Garage', 'Balcony', 'Fencing', 'TV Cable', 'Drainage', 'Water Tank', 'CCTV', 'Parking']"
"Newroad Office Space On Rent : Office Space For Rent In Newroad, Kathmandu","Newroad , Tebahal, Newroad, Kathmandu",40000,0,1,7.0,0,West,2002.0,111,620 Sq. Feet,14 Feet / Blacktopped,530 Sq. Feet,2 months ago,"['Water Supply', 'CCTV', 'Internet', 'Store Room']"
"House For Sale In Dhapakhel, Lalitpur","Nearby Sumeru Hospital, Dhapakhel, Lalitpur",17700000,3,4,2.5,1,West,,4.2K,0-2-2-0 Aana,12 Feet / Blacktopped,N/A Aana,2 months ago,"['Balcony', 'Fencing', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'Internet', 'Parking', 'Store Room']"
"Bhudhanilkantha House On Rent : House For Rent In Budhanilkantha, Kathmandu","Bhudha colony, Budhanilkantha, Kathmandu",200000,5,4,3.0,2,East,2014.0,619,0-14-2 Aana,14 Feet / Blacktopped,2850 Aana,2 months ago,"['Garage', 'Balcony', 'Garden', 'Modular Kitchen', 'TV Cable', 'Water Supply', 'Parking', 'CCTV', 'Solar Water', 'Water Tank', 'Wifi', 'Store Room']"
"Flat/Room Rent At Balaju ( Storage, Godaun/ Office Space) : Office Space For Rent In Balaju, Kathmandu","Main road, Balaju, Kathmandu",25000,3,1,1.0,4,East,,697,550 Sq. Feet,20 Feet,550 Sq. Feet,2 months ago,"['Balcony', 'Water Supply', 'Water Well', 'Solar Water', 'Parking', 'Store Room', 'Water Tank']"
"Flat For Rent At Dhunge Dhara Banasthali : Flat For Rent In Dhungedhara, Kathmandu","Dhunge Dhara, Banasthali, Dhungedhara, Kathmandu",17000,2,1,4.0,0,South,2007.0,266,21 Aana,14 Feet / Gravelled,N/A Sq. Feet,2 months ago,"['Backyard', 'Balcony', 'Internet', 'Electricity Backup', 'Water Supply', 'Water Tank', 'Garden', 'Parking', 'Wifi', 'Water Well']"
"Maharajganj 5 Ropani Bungalow : House For Rent In Maharajgunj, Kathmandu","Na, Maharajgunj, Kathmandu",790000,6,7,3.0,10,East,2065.0,454,80 Aana,24 Feet / Blacktopped,N/A Aana,2 months ago,"['Garage', 'Backyard', 'Lawn', 'Balcony', 'Frontyard', 'Fencing', 'Garden', 'Drainage', 'Solar Water', 'Water Supply', 'Water Well', 'Water Tank', 'Security Staff', 'Store Room']"
"Land For Sale In Kapan, Kathmandu","Chunikhel, alubari, Kapan, Kathmandu",1300000,0,0,,0,East,,716,7.2 Aana,0 Feet,N/A Aana,2 months ago,[]
"House On Rent Or Sale At Matatirtha : House For Sale In Matatirtha, Kathmandu","Matatirtha near bus stop, Matatirtha, Kathmandu",15000000,3,3,,2,West,,879,8.2 Aana,4 Feet,N/A Aana,2 months ago,['Garden']
"House For Sale In Tinthana, Kathmandu","Bishnu Devi Village Colony, Tinthana, Kathmandu",16000000,5,3,2.5,1,East,2076.0,7.1K,0-3-0-0 Aana,13 Feet / Blacktopped,2000 Sq. Feet,2 months ago,"['Balcony', 'Fencing', 'Microwave', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'Internet', 'Parking', 'Store Room']"
"Flat For Rent At Jawalakhel : Apartment For Rent In Jawalakhel, Lalitpur","jawalakhel, Jawalakhel, Lalitpur",55000,2,1,,0,East,,276,5 Aana,0 Feet,N/A Aana,2 months ago,[]
"Flat On Rent At Man Bhawan : House For Rent In Jawalakhel, Lalitpur","manbhawan, Jawalakhel, Lalitpur",75000,4,3,,2,East,,185,2 Ropani,0 Feet,N/A Aana,2 months ago,[]
"House For Rent At Naxal : House For Rent In Naxal, Kathmandu","naxal, Naxal, Kathmandu",500000,22,4,,3,East,,175,10 Aana,0 Feet,N/A Aana,3 months ago,[]
"Land For Sale : Land For Sale In Hetauda, Makwanpur","Sunwood Colony Hetauda, Hetauda, Makwanpur",500000,0,0,,0,South,,175,10 Dhur,6 Meter / Paved,N/A Aana,3 months ago,[]
"Urgent House Sale : House For Sale In Kapan, Kathmandu","Kapan, Kapan, Kathmandu",15000000,4,4,3.0,2,West,2014.0,789,3.2 Aana,0 Feet,N/A Aana,3 months ago,['Garage']
"Land For Sale In Butwal, Butwal","Madan path, Butwal, Butwal",450000,0,0,,0,North East,,162,20*24 Haat,0 Feet,N/A Aana,3 months ago,[]
"Ravishing : House For Sale In Baluwatar, Kathmandu","opposite of Nepal Rastra Bank, Baluwatar, Kathmandu",60000000,5,5,2.5,1,South,,4K,0-6-0-0 Aana,13 Feet / Blacktopped,N/A Sq. Feet,3 months ago,"['Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'Intercom', 'Internet', 'Parking', 'Store Room']"
"Commercial : Land For Sale In Gaurighat, Kathmandu","Dibya party palace, Gaurighat, Kathmandu",4200000,0,0,,1,North,,1.7K,0-6-3-0 Aana,13 Feet / Blacktopped,N/A Sq. Feet,3 months ago,"['Drainage', 'Water Well', 'Parking']"
"Commercial : Land For Sale In Gaurighat, Kathmandu","Nearby Dibya Complex, Gaurighat, Kathmandu",4200000,0,0,,1,South,,1.1K,0-9-0-0 Aana,13 Feet / Gravelled,N/A Sq. Feet,3 months ago,"['Drainage', 'Water Supply', 'Parking']"
"Commercial : Land For Sale In Gaurighat, Kathmandu","Nearby Hilary School., Gaurighat, Kathmandu",8000000,0,0,,0,East,,1.4K,1-0-0-0 Ropani,11 Meter / Blacktopped,N/A Sq. Feet,3 months ago,"['Drainage', 'Water Supply', 'Parking', 'Security Staff']"
"Boutique On Sale : Business For Sale In Kumaripati, Lalitpur","Kumaripati, Kumaripati, Lalitpur",2300000,1,0,,0,South,,476,650 Sq. Feet,20 Meter / Blacktopped,350 Sq. Feet,3 months ago,"['Balcony', 'Water Tank']"
"Commercial : Land For Sale In Gaurighat, Kathmandu","Nearby Guheshwori Planning, Gaurighat, Kathmandu",4200000,0,0,,0,West,,1.3K,0-26-0-0 Aana,20 Feet / Blacktopped,N/A Aana,3 months ago,"['Drainage', 'Water Well', 'Parking']"
"Land Sale : Land For Sale In Birtamod Road, Itahari","Tarahara bhuwanipur, Birtamod Road, Itahari",130000,0,0,,0,East,,499,12.5 Dhur,20 Feet / Gravelled,N/A Aana,3 months ago,[]
"Uniform Showroom And Factory : Business For Sale In Samakhusi, Kathmandu","townplanning, Samakhusi, Kathmandu",750000,0,0,,0,East,,124,4 Aana,0 Feet,N/A Aana,3 months ago,[]
"Karyabinayak Colony House For Sale : House For Sale In Bhaisepati, Lalitpur","bhaisepati, Bhaisepati, Lalitpur",30000000,4,4,,1,East,,236,3 Aana,0 Feet,N/A Aana,3 months ago,"['Modular Kitchen', 'Swimming Pool', 'Solar Water', 'TV Cable', 'Garden', 'Balcony']"
"BEAUTIFUL HOUSE FOR RENT IN RESIDENTIAL AREA! : House For Rent In Kupondole, Lalitpur","KUPONDOLE HEIGHTS ROAD, Kupondole, Lalitpur",273258,4,0,4.0,1,East,2010.0,894,23 Aana,10 Feet / Paved,N/A Aana,3 months ago,"['Garage', 'Air Condition', 'Backyard', 'Balcony', 'Fencing', 'Frontyard', 'Garden', 'Microwave', 'Modular Kitchen', 'Water Tank', 'Parking', 'Solar Water', 'Water Supply']"
"House On Rent At Bafal : House For Sale In Bafal, Kathmandu","Bafal, Bafal, Kathmandu",30000000,4,3,,1,East,,509,3 Aana,0 Feet,N/A Aana,3 months ago,[]
"New House On Rent : Business For Rent In Soltimode, Kathmandu","Red Cross Marg, Soltimode, Soltimode, Kathmandu",225000,0,3,2.0,2,West,2020.0,157,7 Aana,16 Feet / Blacktopped,2100 Sq. Feet,3 months ago,"['Balcony', 'Backyard', 'Frontyard', 'Modular Kitchen', 'Drainage', 'Water Supply']"
"Land On Rent At Radhe Rahde : Land For Rent In Radhe Radhe, Bhaktapur","Radhe radhe, Radhe Radhe, Bhaktapur",375000,0,0,,0,East,,106,3.9 Ropani,0 Feet,N/A Aana,3 months ago,[]
"House For Sale : House For Sale In Nagarjun, Kathmandu","Sitapaila, Nagarjun, Kathmandu",17500000,5,4,3.0,1,North,,253,3.25 Aana,15 Feet,1969.43 Sq. Feet,3 months ago,"['Backyard', 'Fencing', 'Frontyard', 'Modular Kitchen', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Parking', 'Water Tank', 'Internet', 'Solar Water', 'Electricity Backup', 'Water Supply', 'Cafeteria', 'CCTV']"
"4.5 Anna Land On Sale At Checkpost : Land For Sale In Chandragiri, Kathmandu","checkpost, Chandragiri, Kathmandu",1450000,0,0,,0,South East,,264,4.5 Aana,13 Feet,N/A Aana,3 months ago,[]
"1.5 Storey House On Sale At Matairtha : House For Sale In Chandragiri, Kathmandu","matatirtha, Chandragiri, Kathmandu",9500000,3,1,,1,South,2076.0,713,3 Aana,13 Feet / Gravelled,2076 Aana,3 months ago,[]
"House For Sale In Thapathali, Kathmandu","Nearby Norvic Hospital, Thapathali, Kathmandu",9000000,6,3,3.0,1,East,2064.0,8.2K,0-6-1-2 Aana,10 Feet / Paved,3000 Sq. Feet,3 months ago,"['Fencing', 'Frontyard', 'Garden', 'TV Cable', 'Drainage', 'Solar Water', 'Water Well', 'Internet', 'Parking', 'Store Room']"
"Hattigauda Plotting : Land For Sale In Hattigauda, Kathmandu","Hattigauda, Hattigauda, Kathmandu",2900000,0,0,,0,East,,573,14 Aana,20 Feet / Gravelled,N/A Aana,3 months ago,[]
"House On Sale At Imadole : House For Sale In Imadol, Lalitpur","imadole, Imadol, Lalitpur",20000000,3,3,,1,East,,280,3 Aana,0 Feet,N/A Aana,3 months ago,['Parking']
"Urgent Land Sale : Land For Sale In Dharan, Dharan","Dharan 20, Dharan, Dharan",1600000,0,0,,0,East,,216,7 Kattha,0 Meter / Gravelled,7 Kattha,3 months ago,[]
"Bhaktapur Land Sale 24 Anna (NEGOTIABLE) : Land For Sale In Kharipati, Bhaktapur","Bageshwori, Kharipati, Bhaktapur",1500000,0,0,,0,South,,164,1.5 Ropani,20 Feet / Gravelled,N/A Aana,3 months ago,[]
"2 Room Available : Flat For Sale In Shrijana Chowk, Pokhara","Pokhara 8, Pratibha marga, Shrijana Chowk, Pokhara",11000,0,0,3.0,0,East,2073.0,206,0-7-0-0 Ropani,12 Feet / Blacktopped,555 Sq. Feet,3 months ago,"['Balcony', 'Drainage']"
"Comercial Co Residential : Land For Sale In Koteshwor, Kathmandu","Balkumari-8, Koteshwor, Kathmandu",4100000,0,0,,0,South East,,137,16 Aana,18 Feet / Blacktopped,16 Aana,3 months ago,[]
"Space On Rent For Office And Restaurant ... Baneshwor Chowk : Business For Rent In Baneshwor, Kathmandu","naya baneshwor, Baneshwor, Kathmandu",495000,0,0,,0,East,,182,1100 Sq. Feet,0 Feet,N/A Aana,3 months ago,"['Lift', 'Parking', 'CCTV']"
"Furnished Villa For Rent At Budhanilkantha : House For Rent In Budhanilkantha, Kathmandu","budhanilkantha, Budhanilkantha, Kathmandu",200000,5,4,,2,South,,248,12 Aana,0 Feet,N/A Aana,3 months ago,"['Internet', 'Modular Kitchen', 'Solar Water', 'TV Cable', 'Garden', 'Water Tank', 'Wifi', 'Kids Playground', 'Balcony', 'Microwave', 'Drainage', 'CCTV']"
"Flat On Rent At Raniban : Flat For Rent In Nagarjun, Kathmandu","Raniban, Sungava Tole Gate 5, Nagarjun, Kathmandu",15000,2,1,,1,South East,2017.0,856,1200 Sq. Feet,12 Feet / Blacktopped,N/A Aana,3 months ago,[]
"Semi Commercial Shared Office Space : Office Space For Rent In Buddhanagar, Kathmandu","buddhanagar, Buddhanagar, Kathmandu",20000,0,1,1.0,1,South,2006.0,448,1-4-2-0 Aana,14 Feet / Paved,550 Sq. Feet,3 months ago,"['Garden', 'Wifi', 'Water Supply', 'Water Tank', 'Parking', 'Internet', 'Intercom']"
"Beautiful Designed House In Peaceful Area Is On Sale : House For Sale In Imadol, Lalitpur","Imadol, Imadol, Lalitpur",19500000,5,3,3.0,1,North East,,1K,0-3-0-0 Aana,20 Feet,1798 Sq. Feet,3 months ago,"['Modular Kitchen', 'Water Supply', 'Solar Water', 'TV Cable', 'Water Well', 'Water Tank', 'Internet', 'Wifi', 'Parking', 'Balcony', 'Drainage']"
"House For Rent In Gatthaghar, Bhaktapur","Near Nagrik Hospital Gatthaghar, Gatthaghar, Bhaktapur",60000,5,0,0.0,6,North,,180,500 Sq. Feet,20 Feet / Blacktopped,200 Sq. Feet,3 months ago,"['Balcony', 'Modular Kitchen', 'Wifi', 'Water Supply', 'Internet', 'Parking']"
"Office Space For Rent In Gatthaghar, Bhaktapur","Gatthaghar Nagrik Hospital, Gatthaghar, Bhaktapur",11000,0,0,0.0,5,North,,176,200 Sq. Feet,20 Feet / Soil Stabilized,500 Sq. Feet,3 months ago,"['Parking', 'Internet', 'Wifi', 'Balcony', 'Drainage', 'Water Supply']"
"House For Rent At Chobhar Kathmandu : House For Rent In Chovar, Kathmandu","chobhar, Chovar, Kathmandu",60000,3,4,2.0,2,East,2019.0,548,7 Aana,0 Feet,N/A Aana,3 months ago,"['Modular Kitchen', 'Water Supply', 'Garden', 'Parking', 'Kids Playground', 'Balcony']"
"4 Ropani Land For Sale At Budhanilkantha : Land For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Budhanilkantha, Kathmandu",3500000,0,0,,0,East,,325,0-64-0-0 Aana,20 Feet / Blacktopped,N/A Aana,3 months ago,[]
"Fully Furnished Brand New Bungalow For Sale In Dhapasi, Kunwar Colony : House For Sale In Budhanilkantha, Kathmandu","Dhapasi, Kunwar Colony, Budhanilkantha, Kathmandu",65000000,5,4,2.0,1,East,2076.0,459,0-8-0-0 Aana,20 Feet / Blacktopped,N/A Aana,3 months ago,"['Lawn', 'Garage', 'Air Condition', 'Backyard', 'Balcony', 'Microwave', 'Garden', 'Frontyard', 'Fencing', 'Deck', 'Modular Kitchen', 'Washing Machine', 'Wifi', 'Drainage', 'CCTV', 'Parking', 'Water Tank', 'Water Well', 'Solar Water', 'Water Supply', 'Cafeteria', 'Electricity Backup', 'Intercom', 'Internet', 'Kids Playground']"
"6 Bhk 20 Anna Bungalow For Sale At Budhanilkantha : House For Sale In Budhanilkantha, Kathmandu","6 Bhk 20 Anna Bungalow For Sale At Budhanilkantha, Budhanilkantha, Kathmandu",150000000,6,6,2.0,4,East,,537,0-20-0-0 Aana,18 Feet / Blacktopped,N/A Aana,3 months ago,"['Lawn', 'Garage', 'Air Condition', 'Backyard', 'Balcony', 'Garden', 'Frontyard', 'Fencing', 'Deck', 'Modular Kitchen', 'Wifi', 'Drainage', 'Parking', 'Water Tank', 'Water Well', 'Solar Water', 'Cafeteria', 'Electricity Backup', 'Internet', 'Kids Playground']"
"10 Anna Land For Sale At Budhanilkantha In Great Residential Community : Land For Sale In Budhanilkantha, Kathmandu","Budhanilkantha In Great Residential Community, Budhanilkantha, Kathmandu",3500000,0,0,,0,East,,258,0-10-0-0 Aana,16 Feet / Blacktopped,N/A Aana,3 months ago,[]
"6 Ropani Exceptionally Beautiful Bungalow For Sale At Budhanilkantha : House For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Budhanilkantha, Kathmandu",250000000,5,7,2.0,20,East,,848,0-96-0-0 Aana,18 Feet / Blacktopped,N/A Aana,3 months ago,"['Lawn', 'Garage', 'Air Condition', 'Backyard', 'Balcony', 'Microwave', 'Gym', 'Garden', 'Frontyard', 'Fencing', 'Deck', 'Modular Kitchen', 'Swimming Pool', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'CCTV', 'Parking', 'Water Tank', 'Water Well', 'Solar Water', 'Water Supply', 'Cafeteria', 'Electricity Backup', 'Intercom', 'Internet', 'Kids Playground', 'Jacuzzi']"
"South Face Perfect Piece Of 8 Anna Land For Sale At Budhanilkantha : Land For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Budhanilkantha, Kathmandu",3500000,0,0,,0,South,,178,0-8-0-0 Aana,15 Feet / Blacktopped,N/A Aana,3 months ago,[]
"6 Anna New House For Sale At Pasikot, 400 Meters From Main Highway : House For Sale In Budhanilkantha, Kathmandu","Pasikot, 400 Meters From Main Highway, Budhanilkantha, Kathmandu",37000000,6,6,3.0,2,East,2075.0,259,0-6-0-0 Aana,16 Feet / Blacktopped,N/A Aana,3 months ago,"['Lawn', 'Garage', 'Air Condition', 'Backyard', 'Balcony', 'Microwave', 'Garden', 'Frontyard', 'Fencing', 'Deck', 'Modular Kitchen', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Parking', 'Water Tank', 'Water Well', 'Solar Water', 'Water Supply', 'Electricity Backup', 'Intercom', 'Internet', 'Kids Playground']"
"Brand New Beautiful House For Sale At Sundarbasti, Bhangal. : House For Sale In Budhanilkantha, Kathmandu","Sundarbasti, Bhangal, Budhanilkantha, Kathmandu",19000000,4,3,2.0,1,East,2076.0,347,0-3-0-0 Aana,15 Feet / Blacktopped,N/A Aana,3 months ago,"['Lawn', 'Backyard', 'Balcony', 'Garden', 'Frontyard', 'Fencing', 'Deck', 'Modular Kitchen', 'Wifi', 'Drainage', 'Washing Machine', 'Water Supply', 'Water Well', 'Water Tank', 'Parking', 'Internet']"
"12 Anna House Opposite Rastra Bank At Baluwatar, Beside Subisu Office : House For Sale In Baluwatar, Kathmandu","Opposite Rastra Bank At Baluwatar, Beside Subisu Office, BLOCK 1, Baluwatar, Kathmandu",105000000,6,5,3.0,3,East,,309,0-12-0-0 Aana,16 Feet / Blacktopped,N/A Aana,3 months ago,"['Lawn', 'Garage', 'Air Condition', 'Backyard', 'Balcony', 'Microwave', 'Garden', 'Frontyard', 'Fencing', 'Deck', 'Modular Kitchen', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Parking', 'Water Tank', 'Water Well', 'Solar Water', 'Water Supply', 'Intercom', 'Internet', 'Kids Playground']"
"10 Anna Land For Sale Beside Sher Bahadur Deuba House, Budhanilkantha : Land For Sale In Budhanilkantha, Kathmandu","Land For Sale Beside Sher Bahadur Deuba House, Budhanilkantha., Budhanilkantha, Kathmandu",4500000,0,0,,0,East,,174,0-10-0-0 Aana,25 Feet / Blacktopped,N/A Aana,3 months ago,[]
"6 Anna Purba Mohada Land For Sale At Deuba Chowk, 150 Mtr From Highway : Land For Sale In Budhanilkantha, Kathmandu","Deuba Chowk, 150 Mtr From Highway, Budhanilkantha, Kathmandu",3400000,0,0,,0,East,,93,0-6-0-0 Aana,16 Feet / Blacktopped,N/A Aana,3 months ago,[]
"House On Rent : House For Rent In Bakhundol, Lalitpur","bakhundole sanepa, Bakhundol, Lalitpur",280000,5,5,,3,North,2019.0,257,0-11-0 Aana,0 Feet,0-3-0 Aana,3 months ago,"['Backyard', 'Lawn', 'Balcony']"
"Flat For Rent : Flat For Rent In Kusunti, Lalitpur","Smritinagar, Kusunti, Lalitpur",25000,2,2,1.0,1,East,,294,1000 Sq. Feet,0 Feet,N/A Aana,3 months ago,"['Parking', 'Water Well', 'Water Supply', 'Backyard', 'Garden', 'Drainage', 'Water Tank']"
"Hotel On Rent At Thamel , Kathmandu : Business For Rent In Thamel, Kathmandu","thamel, Thamel, Kathmandu",1800000,43,20,,0,East,,537,2 Ropani,0 Feet,N/A Aana,3 months ago,[]
"Brand New House For Sale (2 Crore 45 Lakhs) Negotiable. : House For Sale In Sitapaila, Kathmandu","Nagarjun, Aadeswor, Sitapaila, Kathmandu",24000000,8,5,3.0,1,West,2019.0,699,0-4-0-0 Aana,14 Feet / Paved,0-4-0-0 Aana,3 months ago,"['Jacuzzi', 'Balcony', 'Drainage', 'Water Supply', 'Water Tank', 'Modular Kitchen']"
"Hotel For Rent At Lakeside,Pokhara : Business For Rent In Lakeside, Pokhara","lakeside, Lakeside, Pokhara",800000,31,31,,6,East,,555,2r Aana,0 Feet,N/A Aana,3 months ago,[]
"Flat In Rent Just Near Nepal Polytechnic College Vhojad : Flat For Rent In Bharatpur, Chitwan","Bharatpur11,vhojad, Bharatpur, Chitwan",13000,2,2,3.0,1,West,2019.0,232,10 Dhur,19 Meter / Alley,N/A Aana,3 months ago,[]
"House On Rent At Rose Villa , Siddhartha Colony : House For Rent In Budhanilkantha, Kathmandu","rudhreswor, Budhanilkantha, Kathmandu",200000,4,4,,2,East,,308,5 Aana,0 Feet,N/A Aana,3 months ago,"['Modular Kitchen', 'Water Supply', 'Garden', 'Balcony', 'Parking', 'CCTV']"
"Brand New House For Rent : House For Rent In Bhangal, Kathmandu","Sundarbasti Bhangal, Bhangal, Kathmandu",95000,4,2,2.0,1,East,2019.0,240,6.5 Aana,12 Feet / Gravelled,6.5 Aana,3 months ago,"['Balcony', 'Fencing', 'Modular Kitchen', 'Parking', 'Solar Water', 'Garden', 'Wifi', 'Water Well', 'Water Tank', 'Electricity Backup', 'TV Cable']"
"Land On Rent At Bhaktapur : Land For Rent In Bhaktapur, Bhaktapur","thimi, Bhaktapur, Bhaktapur",600000,0,0,,0,East,,189,5 Ropani,0 Feet,N/A Aana,3 months ago,[]
"LAND For Sale At Bharatpur-19 (20 Lakhs Per Kattha) : Land For Sale In Bharatpur, Chitwan","Bharatpur 19, Bharatpur, Chitwan",2000000,0,0,,0,East,,536,17.5 Kattha,20 Feet / Gravelled,N/A Aana,3 months ago,[]
"Rose Village Bakot House Sale : House For Sale In Madhyapur Thimi, Bhaktapur","Rose Village Balkot, Madhyapur Thimi, Bhaktapur",35000000,3,4,,3,East,2072.0,978,0-4-3-0 Aana,30 Feet / Blacktopped,2500 Sq. Feet,3 months ago,"['Lawn', 'Garage', 'Balcony', 'Fencing']"
"House On Rent At Naya Bazar : House For Rent In Khusibu, Kathmandu","naya bazar, Khusibu, Kathmandu",250000,17,19,,4,East,,226,6 Aana,0 Feet,N/A Aana,3 months ago,"['Modular Kitchen', 'Water Supply', 'CCTV', 'Balcony']"
"Civil Home Khumaltar House On Rent : House For Rent In Dhapakhel, Lalitpur","khumaltar, Dhapakhel, Lalitpur",60000,4,3,,2,East,,342,3 Aana,0 Feet,N/A Aana,3 months ago,"['Modular Kitchen', 'Water Supply', 'Solar Water', 'Swimming Pool', 'Internet', 'TV Cable', 'Garden', 'Kids Playground', 'Gym', 'Wifi', 'CCTV', 'Balcony', 'Cafeteria']"
"Newly Constructed House : House For Sale In Tikathali, Lalitpur","changathali, Tikathali, Lalitpur",20000000,5,2,4.0,1,East,2076.0,988,0-4-0-0 Sq. Feet,15 Feet / Gravelled,0-4-0-0 Sq. Feet,3 months ago,"['Water Tank', 'Frontyard', 'Parking', 'Frontyard']"
